windGenerators:	TESLA_WIND	MOHAVE_WIND	IMPRLVLY_WIND	VACA-DIX_WIND	ADELANTO_WIND
4776	36.17011376	22.31020264	72.01633375	9.864148838	4615.616083
4777	84.05286741	5.332131731	90.47786217	20.25122147	4982.343468
4778	46.78115819	9.023016711	115.0932334	18.97028443	5793.234195
4779	34.56237976	28.88603868	168.6588976	24.52101159	6376.032857
4780	13.28452316	65.64398998	174.8679452	11.49815171	5248.094348
4781	4.11064578	148.073219	532.6357909	6.956405454	3506.496765
4782	5.229451623	168.0032001	520.1869356	9.864148838	2274.377024
4783	9.498207698	176.2096629	290.3443397	5.987157659	1139.141446
4784	19.53194366	427.0444141	304.4747609	9.621836889	890.794071
4785	15.36699666	98.13694788	350.006118	7.441029351	820.1634111
4786	14.04178625	28.38521899	331.1655564	12.77908874	624.5708144
4787	7.794365742	65.64398998	174.8679452	14.06002578	345.2471492
4788	4.11064578	40.90571125	158.7244215	8.046809223	193.5875606
4789	3.320900479	98.13694788	104.5437886	8.289121171	141.8626378
4790	5.36107584	204.3461069	81.68665816	11.92513072	137.7246439
4791	12.52726006	237.6092013	50.91744413	25.16148011	154.2766193
4792	31.02536495	125.7985341	47.70500866	24.28651107	311.0580611
4793	155.3481357	103.5524409	54.43392573	121.3284855	499.6088776
4794	271.412101	398.7540508	55.31304614	108.4903659	608.2714313
4795	164.6729696	683.3011477	76.41193576	104.2109926	2127.251704
4796	97.59064629	914.6162695	107.1811498	64.97288325	3239.921404
4797	54.5655241	638.6930715	95.75258458	24.30752209	3547.508358
4798	51.97891504	877.1759127	102.7855478	21.95913752	3588.519952
4799	46.13806459	984.3579341	37.547159	20.67820048	3280.932998
4800	21.70050772	1198.579863	35.61233049	9.985304812	4571.958061
4801	9.876839244	1295.906114	24.9707737	10.10646079	4502.105226
4802	15.55631243	971.2093552	22.06853094	45.69947611	3802.20458
4803	38.74248817	579.2701793	11.14209993	159.9807108	3688.930086
4804	23.95133533	280.5659919	23.51965232	102.7845349	1772.944634
4805	20.47852253	412.0671629	48.18871579	52.46146507	1163.646379
4806	28.45299054	213.7249215	46.25388728	47.57780638	924.723284
4807	22.34360133	267.8380539	58.82952774	24.09403258	955.35445
4808	20.28920675	153.9349781	66.74161135	15.55445233	1047.247948
4809	19.53194366	217.241977	100.1481866	8.894901043	1396.443241
4810	23.62978853	554.3509019	172.3843261	9.985304812	1120.762746
4811	17.07083861	1098.963786	191.0114689	9.500680915	1648.689744
4812	12.71657584	1105.356018	243.2429357	7.319873377	635.4370698
4813	13.09520738	1211.412054	334.30565	6.714093505	521.3413883
4814	5.295263731	746.8741436	359.4263988	2.837102326	521.3413883
4815	12.52726006	162.1414409	285.6341993	7.077561428	559.3732822
4816	36.49166057	67.96491555	204.6713736	15.76794183	930.8495172
4817	57.15213317	48.4180066	179.8351832	20.89168999	1458.652854
4818	80.94893654	25.38030085	163.6916595	35.18082661	1670.617078
4819	37.13475417	17.14296367	104.5437886	25.78917528	765.8321342
4820	27.48835014	56.93194134	115.0932334	24.94799061	382.5443362
4821	27.48835014	79.56954337	219.5730877	25.37496962	457.1387102
4822	34.24083296	126.7616965	396.7495045	24.7345011	700.634602
4823	39.70712857	408.7388849	496.5083551	23.45356406	1084.005347
4824	40.99331578	932.4450108	887.3137469	53.58846323	1243.287411
4825	58.7040986	1335.438099	937.0621033	222.9867374	1347.433375
4826	42.60104978	1292.150791	865.0048783	311.1754286	2021.454413
4827	32.95464576	870.6591624	911.0169198	282.5778798	2750.370707
4828	28.77453734	603.1718367	1046.847131	147.0047247	2231.104871
4829	16.12425975	590.6099963	1169.31082	178.7719819	2083.979551
4830	13.85247047	635.3771215	1127.24014	132.0269185	2733.061846
4831	6.658471105	1252.168848	1170.559012	59.58061672	2672.480831
4832	14.04178625	1114.305142	1157.08203	67.42391349	2213.79601
4833	20.6678383	405.4106069	1080.558081	72.81618003	1200.403778
4834	14.23110202	159.7967373	1069.030371	53.21279718	901.6603264
4835	5.953384815	108.194292	1095.479411	48.32913848	619.1376867
4836	5.887572707	72.60676668	1116.651082	37.43482293	597.405176
4837	3.649961021	26.88275992	1077.73034	9.742992863	467.0101115
4838	2.728591503	14.92843268	1129.348429	8.046809223	248.8960828
4839	6.847786878	3.855777739	1101.874267	20.25122147	174.9665884
4840	12.71657584	1.824739788	1068.834178	23.91084501	227.1393904
4841	10.63410234	1.953571622	960.471871	23.53517896	258.2203795
4842	20.6678383	1.760323872	769.727397	36.68349083	373.2200394
4843	17.63878593	0.665253287	591.323252	40.06448531	432.2739188
4844	15.7456282	0	451.163423	55.65896833	918.5970508
4845	17.82810171	0	566.4255413	49.8318027	1487.889299
4846	19.15331212	0	449.3496258	31.42416608	1655.998855
4847	15.93494398	0	373.1701398	18.97028443	1707.162633
4848	22.98669493	2.597730789	442.0944366	20.67820048	2239.759301
4849	19.15331212	13.45207869	511.0187334	25.37496962	2127.251704
4850	37.77784777	64.87034813	545.0846463	86.05174333	1597.525966
4851	19.34262789	25.88112054	870.5820955	68.40432559	1582.907744
4852	18.77468057	3.117600743	954.6194291	59.09041067	1867.963079
4853	8.362313061	3.17747404	917.1638007	49.8318027	2101.288412
4854	3.386712587	1.824739788	874.7650083	22.59960604	1553.671299
4855	4.439706322	0.665253287	999.0979878	21.95913752	1707.162633
4856	5.558512165	0	891.4966598	14.06002578	1531.743966
4857	8.930260379	0	772.7585084	8.773745069	1053.374181
4858	17.07083861	0.79408512	812.0213154	14.91398381	924.723284
4859	15.55631243	3.757217291	820.3871411	17.26236838	955.35445
4860	7.983681515	3.821633208	709.1051679	11.2846622	879.9278156
4861	5.624324273	14.43631468	509.2049361	15.76794183	351.463347
4862	4.900391081	30.38849776	243.2429357	15.98143134	255.1122806
4863	5.229451623	60.43767917	204.6713736	28.41883765	360.7876438
4864	6.019196924	74.15405039	222.0567068	54.18835018	521.3413883
4865	5.821760599	100.4578734	280.9240589	84.09091914	559.3732822
4866	6.469155332	105.0997246	299.7646205	93.51255963	1126.88898
4867	4.373894213	209.0355142	236.9627485	47.95347243	3004.104739
4868	6.279839559	180.8990702	178.5933737	63.01205906	2542.664372
4869	17.07083861	312.3858367	141.3390882	106.3506792	1692.544411
4870	33.91928616	135.1773488	156.2408024	104.2109926	1304.549743
4871	54.5655241	162.1414409	218.3312782	184.2988264	2629.208678
4872	91.97533483	432.0368312	321.7452756	349.7821195	4002.6133
4873	48.87498417	825.4725628	485.6255714	281.1480023	4229.162287
4874	53.01355867	839.7355559	483.8117742	237.356533	5286.821706
4875	34.56237976	321.9317902	456.6048149	192.0364086	4991.075073
4876	17.82810171	283.7479764	241.6728889	86.05174333	4999.806677
4877	15.36699666	128.1432378	342.155884	59.09041067	4336.204742
4878	15.55631243	74.15405039	411.2598828	40.06448531	4281.442822
4879	21.23578562	186.7608294	389.4943154	50.20746875	3321.944592
4880	34.88392656	331.4777437	509.2049361	97.79193283	2778.540973
4881	51.46159323	458.6630555	485.6255714	105.6374504	2118.597273
4882	84.57018923	428.7085531	492.8807606	112.7697391	1809.490189
4883	53.53088048	445.3499433	532.6357909	56.63938043	1809.490189
4884	44.20878379	258.2921005	601.9936995	71.34556188	1933.745079
4885	28.77453734	350.4940192	736.385171	66.93370744	1802.181078
4886	39.38558177	473.6403066	778.8207313	149.1444113	2594.590956
4887	77.32768385	355.4864363	927.6981962	231.8296885	2759.025137
4888	47.4242518	153.9349781	1008.530624	207.511573	4072.32068
4889	47.84034054	173.8649592	884.5251384	261.1297182	4676.737314
4890	38.09939457	245.5641625	553.9766859	119.9020277	2655.17197
4891	16.50289129	93.49509676	658.9027527	71.83576793	1999.527079
4892	13.47383893	58.43440041	359.4263988	59.09041067	1772.944634
4893	18.20673325	49.92046567	491.0669633	67.42391349	3178.404013
4894	19.15331212	94.26873861	511.0187334	81.14968285	4886.29582
4895	22.34360133	202.0014032	678.7940534	77.22803446	6294.758941
4896	28.77453734	219.5866807	878.9479212	87.52236148	6670.585643
4897	26.84525654	166.8308483	827.3586626	93.40483406	6218.000243
4898	22.98669493	160.9690891	778.8207313	81.6398889	5774.493476
4899	22.98669493	79.56954337	639.3402656	72.81618003	5007.984731
4900	8.172997288	107.4206501	772.7585084	26.01543814	5526.931323
4901	4.900391081	57.93358072	914.8228239	19.82424245	4807.71138
4902	4.50551843	36.39833404	774.2740641	29.17016976	3455.232272
4903	5.097827406	12.71390169	634.0050419	42.31848163	1824.108412
4904	8.172997288	12.71390169	687.8873877	29.54583581	1353.559608
4905	22.66514813	15.91266867	716.6829465	46.82647427	1108.51028
4906	34.88392656	10.4993707	530.857383	59.09041067	879.9278156
4907	48.87498417	11.4836067	462.0462068	81.6398889	776.6983896
4908	53.01355867	15.91266867	485.6255714	83.60071309	879.9278156
4909	39.70712857	19.11143566	610.8857391	35.18082661	930.8495172
4910	49.90962779	21.32596664	566.4255413	28.0431716	630.0039421
4911	75.77571841	28.38521899	353.1462116	40.06448531	488.7426222
4912	45.81651779	51.92374444	130.1628026	25.58845912	379.4362373
4913	42.27950298	26.88275992	107.1811498	38.56182109	170.8285946
4914	18.5853648	9.761193707	53.55480533	14.91398381	50.82677353
4915	6.279839559	1.760323872	31.25896635	7.319873377	47.93645445
4916	9.308891925	0	19.16628817	6.956405454	44.23514167
4917	8.551628834	0	20.61740955	4.89675389	42.75461656
4918	5.295263731	0	35.61233049	2.594790378	77.72373342
4919	5.426887948	0	56.19216654	5.623689736	146.0006316
4920	11.01273388	1.309412454	130.1628026	6.956405454	197.7255545
4921	24.59442893	1.180580621	227.0239448	8.936277631	345.2471492
4922	36.49166057	7.546662719	288.7742929	13.63304677	441.5982156
4923	20.6678383	9.26907571	202.1877545	16.40841035	432.2739188
4924	28.13144374	3.048642207	166.1752786	36.68349083	733.2333681
4925	23.30824173	6.562426724	205.9131831	42.69414768	1218.782478
4926	25.23752253	7.30060372	268.3636845	47.20214032	1465.961965
4927	19.53194366	0.40758962	306.0448077	26.01543814	1047.247948
4928	31.99000535	0	413.0736801	47.95347243	1157.520146
4929	19.53194366	0	675.7629419	25.58845912	787.564645
4930	24.59442893	0	674.2473862	26.91617344	526.774516
4931	42.92259658	0	842.6960097	52.83713112	267.5446763
4932	102.4037704	0	1025.672219	129.8872319	164.6216038
4933	283.5327113	0	1086.171966	365.7231274	61.17175811
4934	380.556001	0	1041.805485	418.9551224	43.49487912
4935	292.9598525	0	939.40308	377.0147627	48.676717
4936	239.7901895	0.60083737	866.3991826	253.980331	50.89750466
4937	204.5789927	2.533314873	780.3362871	219.6706308	50.89750466
4938	174.0626221	12.46784269	669.700719	96.3654751	33.13120336
4939	76.29304023	11.4836067	548.6414621	45.69947611	24.24805271
4940	24.27288213	14.43631468	309.1849013	28.79450371	34.61172847
4941	28.77453734	21.81808464	225.7821353	35.18082661	42.55078588
4942	20.85715407	34.39505528	339.0157904	26.01543814	92.20671183
4943	11.5806812	111.2888594	262.0834973	20.89168999	139.7936409
4944	5.887572707	170.3479038	240.1028421	10.43070418	214.7069947
4945	3.649961021	186.7608294	285.6341993	8.167965197	444.7063145
4946	2.926027828	291.7029376	189.7696594	5.623689736	689.7683466
4947	4.242269996	348.8298802	183.5606118	8.410277146	896.2271987
4948	2.267906744	98.13694788	151.2735644	2.231322455	521.3413883
4949	2.86021572	37.39997342	127.6791836	4.654441941	662.6027082
4950	4.834578972	69.51219926	145.0645168	9.864148838	624.5708144
4951	3.649961021	341.0236971	197.2205165	6.108313633	460.2468091
4952	4.637142647	527.5147571	150.0317549	3.685194147	398.0848308
4953	11.95931275	608.0231916	200.945945	7.804497274	273.7608741
4954	13.6631547	812.9924439	276.2139185	11.92513072	348.3552481
4955	10.25547079	1247.546166	277.7839653	12.56559924	918.5970508
4956	8.172997288	1269.386143	323.3153224	10.85768319	1707.162633
4957	5.36107584	1153.936979	232.2526081	10.85768319	3485.990968
4958	5.492700056	714.17946	84.32401937	12.56559924	5604.386038
4959	4.11064578	430.3726921	60.58776854	14.4870048	6109.635022
4960	3.715773129	60.43767917	34.64491623	20.89168999	5687.036787
4961	5.229451623	13.20601969	22.55223806	24.7345011	6339.911117
4962	5.690136382	9.515134708	39.96569463	22.38611653	6635.228441
4963	4.637142647	3.113058123	47.22130153	17.68934739	6789.733934
4964	7.03710265	2.79097854	44.31905877	27.66750555	6721.899952
4965	16.31357552	4.593954735	143.8227073	61.05123486	6798.644909
4966	17.44947016	15.17449168	257.3733569	71.34556188	6677.39296
4967	16.69220707	14.19025568	163.6916595	65.4630893	6707.845112
4968	15.55631243	52.92538382	219.5730877	77.71824051	6874.942171
4969	27.48835014	62.94177762	301.3346673	138.4459783	6842.923293
4970	34.88392656	22.8762024	348.4360712	91.93421592	6809.786917
4971	22.34360133	7.054544721	265.2235909	65.95329535	6637.476327
4972	5.887572707	12.95996069	204.6713736	26.91617344	6847.077245
4973	1.083288792	2.919810373	197.2205165	10.10646079	6709.226806
4974	1.478161443	5.578190729	291.9143865	10.10646079	5635.367924
4975	3.320900479	9.761193707	485.6255714	15.12747331	4220.448864
4976	5.690136382	3.37072179	452.9772203	20.67820048	3250.174303
4977	7.794365742	3.435137707	580.6528046	18.32981591	2655.17197
4978	7.415734196	18.86537666	681.8251648	21.318669	1867.963079
4979	18.77468057	50.42128537	700.0118335	38.18615504	2490.737789
4980	23.95133533	182.0714221	806.4440982	79.6790647	4432.252391
4981	20.85715407	202.0014032	743.9629496	82.62030099	6430.215467
4982	26.20216294	410.4030239	718.1985023	88.01256753	6777.852635
4983	15.93494398	502.5954797	589.5448441	51.71013296	6691.447799
4984	16.88152284	443.6858043	639.3402656	39.68881925	6534.053533
4985	27.16680334	710.5467174	562.8687254	63.5022651	6637.096635
4986	32.95464576	686.9338903	686.371832	65.4630893	6652.5531
4987	38.09939457	980.4133604	734.8696152	87.03215543	6647.400945
4988	51.97891504	1119.418928	825.9643583	194.2471464	6766.406944
4989	62.32535129	1306.582434	891.4966598	271.1388603	6777.852635
4990	52.49623685	992.2470814	1004.497308	278.2882475	6658.653173
4991	36.49166057	804.0780732	855.2447483	139.872436	6407.63938
4992	47.4242518	962.00535	584.2096204	218.5652619	6616.488015
4993	74.74107479	1347.698624	227.0239448	119.9020277	6662.85741
4994	213.9686451	1042.211681	342.155884	187.614933	5565.658681
4995	368.7703371	870.0444161	411.2598828	409.2765778	4379.862764
4996	465.6746844	976.4687868	339.0157904	524.60867	3034.863435
4997	493.1404284	1068.281074	483.8117742	435.0860299	2559.973234
4998	490.2944632	976.4687868	593.1016599	468.9609358	2378.230191
4999	318.5478075	973.839071	693.9496106	312.605306	1977.599746
5000	146.5240748	759.5887428	472.9289905	252.5504535	1157.520146
5001	33.91928616	608.0231916	277.7839653	102.7845349	869.0615603
5002	19.15331212	115.9307105	269.9337313	59.09041067	700.634602
5003	15.17768088	179.7267184	227.0239448	68.89453164	441.5982156
5004	17.44947016	186.7608294	115.9723538	104.9242215	301.7337644
5005	19.34262789	326.7047669	163.6916595	122.0417143	224.0312914
5006	28.45299054	387.1050776	177.3515642	100.6448483	270.6527752
5007	43.56569019	717.8122026	176.1097547	115.6226545	208.070539
5008	64.39463854	500.6786122	104.5437886	145.578267	133.5866501
5009	47.102705	625.274999	97.51082538	99.21839057	47.93645445
5010	51.97891504	823.6896887	100.1481866	73.30638607	35.35199102
5011	36.49166057	552.4340344	111.5767518	23.15951291	33.87146591
5012	52.49623685	862.9129196	179.8351832	26.16484133	57.03376428
5013	126.469391	785.0179412	398.5633018	41.56714952	129.4486563
5014	267.3718976	521.7641546	553.9766859	55.16876228	185.311573
5015	246.8324288	337.8417126	584.2096204	37.81048899	320.3823579
5016	313.1608696	552.4340344	731.8385038	44.57247795	684.3352189
5017	267.3718976	781.3851986	728.8073923	46.07514216	1335.180909
5018	219.8371779	460.3271945	687.8873877	43.82114584	1919.126857
5019	62.8426731	124.4407709	548.6414621	16.40841035	2983.598942
5020	17.26015439	212.5525697	877.5536169	8.046809223	3732.497199
5021	12.90589161	182.0714221	902.6510941	5.139065839	3403.96778
5022	14.60973357	149.2455708	938.2325917	4.89675389	3537.25546
5023	14.79904934	183.2437739	832.9358797	5.74484571	4020.040145
5024	38.42094137	372.1278265	594.8800679	11.49815171	2932.33445
5025	41.63640938	483.6251407	371.3563426	8.936277631	1371.938308
5026	22.66514813	475.3044456	214.6058497	5.987157659	738.6664958
5027	10.63410234	392.0974947	339.0157904	4.89675389	591.9720483
5028	15.17768088	554.3509019	559.3119096	5.017909864	668.0358359
5029	42.92259658	403.7464678	609.1073311	6.229469608	461.5769838
5030	23.62978853	592.6882517	423.9564638	6.350625582	376.3281383
5031	16.88152284	460.3271945	136.3718502	9.621836889	413.6253253
5032	19.91057521	585.0207818	86.08226017	12.99257825	760.3990065
5033	37.45630097	811.2095697	182.3188023	21.74564801	1860.653967
5034	49.90962779	1130.924945	164.933469	15.34096282	3239.921404
5035	33.27619256	681.4847764	116.8514742	10.10646079	2499.392219
5036	23.62978853	573.5195768	192.2532784	9.864148838	2534.009942
5037	23.95133533	968.5796394	246.3830293	9.742992863	5217.112462
5038	37.45630097	951.4864869	306.0448077	13.41955726	6118.073327
5039	68.53321304	1150.212376	405.8184909	33.30249635	6195.424155
5040	112.832206	1304.250707	630.4482261	124.8946298	6394.093727
5041	113.6343933	1352.666566	824.570054	128.4607742	6882.087024
5042	228.0531239	1079.787091	839.9074012	272.5687377	6658.039069
5043	322.5880109	1026.433387	883.1308341	309.7455511	6786.118077
5044	389.7226284	1059.33195	948.7669871	383.4671257	6530.975565
5045	276.7990389	588.8545167	1071.04703	339.7729774	6630.426244
5046	116.0409554	323.5227824	1062.980397	167.7182931	6874.481746
5047	55.08284592	370.4636875	1071.04703	92.42442196	6834.930995
5048	35.20547336	164.4861446	1091.051137	81.14968285	6657.705255
5049	50.4269496	66.41763184	1083.146979	87.52236148	6628.201021
5050	83.5355456	51.42292475	1001.438965	109.9168236	6768.749418
5051	72.67178754	42.90899001	913.6523355	136.3062917	6801.615234
5052	47.102705	16.89690467	692.4340549	94.22578849	6849.935186
5053	35.84856696	25.38030085	476.556585	99.21839057	6819.437183
5054	31.66845855	29.88767806	463.860004	109.2035947	6778.119311
5055	33.59773936	38.4016128	367.728748	67.91411954	6740.639738
5056	26.84525654	20.83384865	434.8392475	52.46146507	6663.33812
5057	31.02536495	21.81808464	480.1841796	42.69414768	6096.089369
5058	34.24083296	24.37866147	609.1073311	42.31848163	3342.450389
5059	17.82810171	54.42784289	500.1359497	18.32981591	1298.423509
5060	25.23752253	130.4879415	739.4162824	16.19492085	852.7621772
5061	20.28920675	309.2038523	1089.61746	12.77908874	787.564645
5062	36.17011376	699.6484895	1051.888776	17.9028369	782.1315173
5063	61.80802948	1043.526539	924.186731	50.5831348	722.3671127
5064	74.22375298	1334.754367	722.7451694	92.42442196	918.5970508
5065	89.22608554	1332.491762	746.9940611	92.42442196	798.4309004
5066	77.32768385	1341.074701	232.2526081	52.83713112	820.1634111
5067	72.67178754	1332.156185	106.3020294	53.58846323	619.1376867
5068	135.2934518	1274.22147	82.56577857	70.85535583	613.704559
5069	204.5789927	1146.060017	140.0972787	106.3506792	454.0306113
5070	280.8392423	1333.933888	186.0442308	77.71824051	803.864028
5071	161.1518499	1339.66349	136.3718502	48.32913848	2360.92133
5072	164.6729696	1013.156229	208.3968021	34.05382845	3967.759609
5073	246.8324288	1001.453102	212.1222306	46.07514216	5279.076234
5074	168.1940893	1252.58178	147.5481358	32.55116424	6159.302415
5075	244.4850157	1314.452015	101.9064274	74.28679817	6231.545896
5076	177.5837417	1284.206127	71.13721335	74.77700422	6190.908938
5077	118.4475174	1317.949606	34.64491623	61.54144091	5077.693975
5078	79.3969711	1348.112619	27.38930933	41.19148347	4264.015977
5079	121.6562669	1256.906156	9.475130373	71.83576793	2109.942842
5080	135.2934518	1139.874069	3.015623333	72.81618003	1071.752881
5081	176.4100352	1351.838576	0	87.52236148	924.723284
5082	112.832206	1316.492276	9.266759178	88.50277358	1736.399078
5083	58.18677679	972.5242131	50.91744413	59.09041067	3828.344848
5084	32.63309895	496.8448772	46.25388728	29.92150187	4790.248171
5085	35.52702016	198.4843477	48.18871579	36.68349083	5761.999663
5086	37.45630097	312.3858367	72.89545416	20.89168999	6616.488015
5087	28.45299054	443.6858043	131.4046121	11.2846622	6794.189421
5088	26.84525654	571.6027093	152.5153739	19.39726344	6801.615234
5089	21.04646984	812.9924439	251.0931697	10.85768319	6868.511803
5090	16.69220707	937.7936332	235.3927017	11.71164121	6792.704259
5091	7.605049969	882.5245351	521.9653435	8.722788125	6629.368402
5092	7.226418423	984.3579341	727.2918366	12.35210973	6443.76112
5093	11.95931275	1211.412054	821.7814454	23.45356406	5573.404152
5094	12.52726006	1289.666121	806.4440982	30.67283397	4895.027424
5095	7.605049969	1034.172562	596.6584758	20.46471097	5449.476608
5096	5.75594849	612.1177491	539.7494226	15.12747331	6118.073327
5097	19.72125943	617.4852966	678.7940534	34.80516056	5017.269886
5098	32.31155215	1277.807334	746.9940611	39.68881925	4107.174371
5099	22.66514813	1151.380086	1043.822143	52.83713112	4397.325973
5100	15.55631243	958.0607763	1021.638903	42.31848163	3557.761257
5101	25.55906934	690.5666329	1114.362532	44.57247795	4028.753567
5102	22.02205453	861.1300455	1100.808458	36.68349083	4290.156245
5103	26.20216294	1042.211681	983.8816388	29.54583581	4598.152874
5104	43.24414338	1239.746175	982.7111504	58.60020462	4598.152874
5105	50.4269496	1311.828821	948.7669871	51.33446691	3075.875028
5106	72.15446573	1336.974092	1096.046436	137.0195206	1919.126857
5107	97.59064629	1301.044581	1107.702133	210.8276797	2231.104871
5108	97.59064629	1257.686155	1082.156795	83.11050704	1010.490549
5109	101.6015831	1343.558672	945.255522	59.09041067	727.8002404
5110	58.7040986	1355.150537	923.0162426	22.81309554	630.0039421
5111	79.3969711	1307.748298	1067.768369	23.88054307	961.4806832
5112	105.6125198	1276.406135	1099.209744	43.06981373	1575.598633
5113	87.6741201	1317.65814	1240.371697	51.33446691	2386.884622
5114	84.05286741	1010.655092	1159.501279	60.56102881	2809.299668
5115	98.39283364	1116.862035	1186.458085	101.3580772	2891.322856
5116	172.8889155	1252.226161	1162.857879	134.1666051	2778.540973
5117	315.8543385	1278.7038	1083.755509	217.459893	3485.990968
5118	286.2261802	1174.016822	1102.706834	183.1934575	2689.789693
5119	114.4365807	1345.628648	1178.260145	78.20844656	3414.220678
5120	132.8868898	997.506513	984.237682	93.40483406	5193.876047
5121	107.2168945	590.7713842	987.2176817	74.77700422	4956.148655
5122	112.832206	843.3013041	1092.54506	65.95329535	4379.862764
5123	79.91429291	590.7713842	984.237682	61.54144091	5255.83982
5124	61.80802948	470.3120286	985.3551819	65.4630893	6348.941552
5125	32.63309895	360.4788533	865.8300349	50.95880086	6559.814309
5126	48.87498417	393.7616337	865.9704596	70.85535583	6055.604263
5127	69.56785667	617.6075291	1101.603763	89.97339172	4912.490633
5128	83.01822379	455.3347774	1131.592866	131.3136896	5038.966617
5129	108.8212692	304.4308755	1100.781524	192.0364086	4458.447204
5130	91.17314747	194.9672922	983.1201821	197.563253	3342.450389
5131	76.81036204	365.4712704	1128.436118	128.4607742	3424.473577
5132	76.29304023	705.0976034	1189.992697	114.1961968	3014.357638
5133	123.2606416	752.3232576	1145.79823	117.0491123	1310.675976
5134	190.4945139	1299.02611	1190.714423	142.0121226	1059.500414
5135	170.5415024	1229.179702	1093.347793	90.46359777	1353.559608
5136	159.9781433	1019.859097	891.4966598	83.60071309	1353.559608
5137	152.9415736	1064.445735	1089.61746	87.03215543	1999.527079
5138	244.4850157	1265.795624	1096.046436	128.4607742	2952.840247
5139	206.9264058	998.7830746	968.6652897	145.578267	3229.668506
5140	205.7526992	889.8181315	730.3229481	145.578267	3776.064312
5141	89.22608554	779.596718	885.9194426	89.48318567	4868.832611
5142	64.91196035	793.1433892	621.5561865	81.14968285	4702.932127
5143	115.238768	882.5194766	465.6738013	112.7697391	4264.015977
5144	252.5578184	1114.608613	252.6632165	282.5778798	3321.944592
5145	362.2227461	1245.206169	328.0254628	415.7289408	2395.539052
5146	442.1033567	1200.554046	328.0254628	431.8598484	1992.217968
5147	560.0206098	818.3410663	463.860004	467.3478451	1948.363301
5148	530.1379755	734.1595444	527.3005672	407.6634871	2127.251704
5149	594.2700931	571.6027093	387.6805181	394.758761	1824.108412
5150	537.2528884	636.776204	393.12191	309.7455511	1298.423509
5151	443.4128749	775.9360846	304.4747609	197.563253	912.4708176
5152	377.9369646	984.3579341	172.3843261	155.5592353	575.6726652
5153	360.9132279	732.3431731	136.3718502	141.2988938	624.5708144
5154	242.1376026	556.2677694	53.55480533	96.3654751	662.6027082
5155	284.8794457	688.7502616	42.38423027	203.0900975	1304.549743
5156	362.2227461	1063.167289	43.35164452	178.7719819	2620.554248
5157	406.7463651	1300.461649	66.74161135	230.7243197	3959.046187
5158	438.1748021	1334.864774	183.5606118	235.1457952	4353.667951
5159	722.0220912	1315.458907	265.2235909	508.1524904	4668.00571
5160	730.7068361	1213.386237	405.8184909	633.5840996	4432.252391
5161	746.1463825	946.2270553	282.4941057	792.9851401	3239.921404
5162	585.6342963	936.0107591	238.5327953	725.7718947	1955.672412
5163	544.3678014	1096.406894	225.7821353	565.7491189	2196.487148
5164	571.4044704	1334.82274	152.5153739	670.4592177	2386.884622
5165	638.0576342	1294.840189	58.82952774	903.5550411	2412.847913
5166	688.3322185	1128.587015	38.99828038	1043.306444	2447.465636
5167	560.0206098	1236.477408	33.67750198	1049.365519	3837.05827
5168	503.1013065	1258.77577	43.35164452	968.2101022	3645.362974
5169	537.2528884	1136.741083	61.46688894	775.7678177	4176.881751
5170	530.1379755	1310.080111	93.11522338	873.3326443	5209.36699
5171	577.0964008	1305.597781	324.8853692	735.828745	5619.876981
5172	515.9081497	1304.701315	263.6535441	560.812265	5271.330763
5173	683.4669362	1035.165855	173.6261357	707.3343357	3609.025749
5174	746.1463825	1244.42617	138.8554692	847.5066608	2395.539052
5175	582.7883311	934.227885	99.26906618	772.898264	1677.926189
5176	270.0653665	900.3532764	91.35698258	427.0205761	885.3609433
5177	149.7328242	712.3630887	127.6791836	325.474203	461.5769838
5178	114.4365807	1124.532713	246.3830293	294.0168993	543.0738991
5179	68.53321304	1115.583589	315.4650885	235.1457952	678.9020913
5180	57.15213317	1048.785971	312.3249949	128.4607742	1182.025079
5181	46.78115819	837.9526817	527.3005672	87.52236148	2369.57576
5182	32.95464576	878.9587868	674.2473862	84.58112519	3588.519952
5183	26.84525654	827.2554369	881.7365298	75.26721027	5232.603405
5184	31.66845855	896.7875282	831.5415754	83.11050704	5155.14869
5185	11.20204965	1018.544239	842.6960097	40.81581741	4711.663732
5186	14.23110202	841.51843	821.7814454	39.3131532	3475.738069
5187	14.98836511	385.4409386	834.330184	31.42416608	2891.322856
5188	15.7456282	148.073219	906.6294052	15.98143134	1955.672412
5189	11.01273388	47.41636722	591.323252	10.64419368	985.985616
5190	56.11748954	84.98503635	310.7549481	93.51255963	261.3284784
5191	183.4522746	173.8649592	178.5933737	241.7780085	295.5175665
5192	268.7186321	519.8472871	97.51082538	397.9849425	733.2333681
5193	387.103592	728.7104305	108.9393906	542.7104675	1480.580188
5194	464.3651662	701.4648608	202.1877545	542.7104675	2741.716276
5195	587.0572789	832.6040593	243.2429357	645.3170917	3967.759609
5196	569.9814879	783.2015699	205.9131831	542.7104675	2516.701081
5197	521.60008	959.3756342	224.5403258	567.3947368	1911.817745
5198	639.679395	988.3025078	173.6261357	618.4088934	2291.685885
5199	565.7125401	1114.305142	301.3346673	436.6991207	2430.156775
5200	497.4093761	1173.902574	658.9027527	377.0147627	2681.135262
5201	380.556001	1224.244244	863.610574	315.4650609	2534.009942
5202	237.4427764	1162.057475	1104.538791	211.9330486	3209.162709
