windGenerators:	TESLA_WIND	MOHAVE_WIND	IMPRLVLY_WIND	VACA-DIX_WIND	ADELANTO_WIND
6995	419.8415472	19.84961265	650.0107131	222.9867374	5905.67851
6996	349.5227003	39.90407187	434.8392475	231.8296885	5930.666136
6997	284.8794457	76.47497595	451.163423	182.0880886	5333.294535
6998	286.2261802	110.5152176	582.4312125	188.7203019	5768.24657
6999	248.0061354	298.0669066	480.1841796	124.1814009	6613.911937
7000	149.7328242	567.7689743	413.0736801	68.89453164	6686.042108
7001	117.6453301	363.8071314	346.8660244	57.12958647	6602.433815
7002	77.84500566	141.039108	222.0567068	32.55116424	6461.82199
7003	27.48835014	29.38685837	137.6136597	17.68934739	5930.666136
7004	37.77784777	5.332131731	126.4373741	18.54330542	5356.530949
7005	58.7040986	9.761193707	181.0769928	24.09403258	5557.913209
7006	192.841927	18.12719966	217.0894687	86.54194938	6199.939373
7007	317.201073	11.2375477	192.2532784	129.8872319	6127.695892
7008	276.7990389	18.61931766	243.2429357	129.174003	6539.205688
7009	267.3718976	35.89751435	284.0641525	179.8773508	6658.653173
7010	410.6749197	22.80232064	323.3153224	289.727267	6580.422929
7011	494.563411	43.4098097	584.2096204	409.2765778	6704.074651
7012	688.3322185	57.93358072	734.8696152	698.953627	6688.618186
7013	693.1975009	143.3838116	632.226634	710.6866191	6597.748868
7014	579.9423659	304.4308755	718.1985023	598.661478	6735.954792
7015	577.0964008	204.3461069	763.6651741	573.9772086	6644.824868
7016	790.5350787	210.207866	769.727397	720.7434695	6150.27198
7017	817.7638129	239.2001935	545.0846463	552.5841752	5240.348877
7018	680.2234146	317.1588135	660.6811606	312.605306	5503.694908
7019	537.2528884	213.7249215	734.8696152	294.0168993	5843.209446
7020	471.7956896	274.2020229	807.8384025	246.8309438	4379.862764
7021	366.1513007	280.5659919	760.6340626	301.1662865	2386.884622
7022	245.6587223	350.5696506	846.8789226	215.2491552	2257.068163
7023	215.1423517	372.1278265	880.3422255	217.459893	2499.392219
7024	189.3208074	884.3074092	849.6675312	194.2471464	2196.487148
7025	208.1001123	895.004654	870.5820955	134.1666051	3024.610536
7026	116.0409554	586.9376492	771.2429527	79.6790647	2776.333999
7027	49.39230598	785.0179412	870.5820955	52.83713112	2551.318803
7028	82.50090198	650.1942764	564.6471334	141.2988938	1560.98041
7029	76.81036204	757.7723715	407.6322882	142.7253515	896.2271987
7030	233.9216567	674.2192911	369.5425453	441.538393	635.4370698
7031	271.412101	500.6786122	326.455416	358.3613841	733.2333681
7032	383.1750374	408.7388849	434.8392475	464.1216636	998.2380824
7033	438.1748021	745.0577723	454.7910176	456.0562098	949.2282168
7034	349.5227003	679.668405	451.163423	281.1480023	852.7621772
7035	326.6282143	992.2470814	525.5221593	197.563253	1059.500414
7036	322.5880109	1113.026696	511.0187334	158.875342	998.2380824
7037	235.0953632	1293.566116	329.5955096	124.8946298	1084.005347
7038	178.7574483	1353.080562	396.7495045	151.2840979	1231.034944
7039	152.9415736	1263.318029	460.2324095	226.3028441	918.5970508
7040	116.8431427	1255.472309	404.0046937	204.1954663	295.5175665
7041	65.94660398	1333.388228	376.7977344	140.5856649	245.7879839
7042	53.53088048	1335.096233	350.006118	130.6004608	158.4146131
7043	78.87964929	839.7355559	315.4650885	219.6706308	189.4495668
7044	109.6234566	734.1595444	194.7368974	241.7780085	304.8418633
7045	109.6234566	363.8071314	238.5327953	192.0364086	376.3281383
7046	126.469391	180.8990702	188.5278498	124.1814009	339.0309514
7047	146.5240748	337.8417126	127.6791836	192.0364086	233.3555882
7048	94.38189688	341.0236971	77.29105616	159.9807108	158.4146131
7049	68.53321304	266.2470617	43.35164452	200.8793597	172.8975915
7050	60.25606404	339.4327049	36.57974474	206.4062041	233.3555882
7051	56.63481135	299.6578988	55.31304614	199.7739908	367.0038416
7052	119.2497048	143.3838116	101.027307	292.5870219	760.3990065
7053	321.2412764	179.7267184	178.5933737	606.8895677	1692.544411
7054	597.5136147	110.5152176	202.1877545	970.4017992	1065.626648
7055	725.8819778	64.87034813	220.8148973	905.7467381	1539.053077
7056	785.7102204	78.02225966	182.3188023	985.599698	2395.539052
7057	662.384046	304.4308755	235.3927017	884.9256167	3157.898216
7058	612.1094617	199.6566995	225.7821353	1058.454132	4921.222237
7059	501.6783239	102.0051572	174.8679452	1018.607187	5062.203031
7060	585.6342963	112.0625013	215.8476592	1063.301393	4545.763248
7061	415.9129926	155.1073299	186.0442308	804.463355	4150.741484
7062	310.4674007	74.15405039	291.9143865	567.3947368	4133.314638
7063	174.0626221	70.28584111	227.0239448	616.7632755	4571.958061
7064	59.22142042	19.60355365	257.3733569	439.9253022	5271.330763
7065	78.36232748	10.00725271	478.3703823	524.60867	5705.777506
7066	87.15679829	12.22178369	841.3017054	526.2542879	4281.442822
7067	72.15446573	13.45207869	824.570054	377.0147627	3250.174303
7068	69.05053485	22.06414364	914.8228239	402.8242148	4037.46699
7069	86.63947648	53.9270232	852.4561397	465.7347543	4903.759029
7070	126.469391	115.9307105	845.4846183	406.0503963	4964.880259
7071	105.6125198	137.5220525	837.1187926	312.605306	4685.468918
7072	100.7993957	55.93030196	774.2740641	364.1100366	4307.58309
7073	69.56785667	38.90243249	940.5735684	306.8857963	4502.105226
7074	39.70712857	178.5543666	917.1638007	141.2988938	5116.421332
7075	48.35766235	352.1581583	867.7934869	148.4311825	5372.021892
7076	112.0300186	1095.128447	1038.780498	246.8309438	6439.245903
7077	266.0251631	1336.053458	1069.899988	348.352242	6719.557479
7078	322.5880109	1273.325004	1096.046436	336.9132225	6675.737798
7079	434.2462474	1319.941237	1070.432892	368.9493089	5712.024412
7080	429.0081746	1312.411753	1077.097004	354.0717518	4502.105226
7081	520.1770975	1353.908552	1182.110711	452.8300283	3837.05827
7082	647.7881989	1358.876494	1199.282614	554.2297932	3588.519952
7083	575.6734182	1339.832716	1132.053348	494.9875468	3424.473577
7084	478.9106026	1000.136229	1172.270292	494.9875468	3619.222706
7085	413.2939561	348.8298802	1186.83595	478.6394804	4124.601216
7086	336.0553556	122.8934872	1124.352215	451.2169375	3889.338806
7087	287.5729147	245.5641625	1067.768369	414.1158501	4307.58309
7088	411.9844379	121.3462035	1020.630574	542.7104675	3906.765651
7089	410.6749197	153.9349781	967.4948014	447.990756	4185.595174
7090	323.9347454	320.340798	940.5735684	309.7455511	2369.57576
7091	452.5795023	132.8326451	1069.030371	375.4016719	2196.487148
7092	422.4605836	141.039108	975.6882201	314.0351835	2993.851841
7093	332.0151522	124.4407709	856.6390526	241.7780085	3127.139521
7094	213.9686451	180.8990702	912.4818471	210.8276797	3403.96778
7095	115.238768	125.2144128	955.7899175	131.3136896	3723.783777
7096	88.19144191	79.56954337	881.7365298	109.2035947	3810.918003
7097	78.36232748	84.98503635	789.4296214	99.21839057	3636.649551
7098	35.84856696	136.3497006	730.3229481	124.1814009	3706.356932
7099	26.20216294	234.4272168	969.8357781	156.6646042	4755.321754
7100	34.56237976	440.3575263	1068.022042	207.511573	6055.604263
7101	61.80802948	393.7616337	1092.716236	268.2791054	4423.520786
7102	120.0518922	307.61286	1092.716236	211.9330486	2006.83619
7103	113.6343933	331.4777437	1120.501649	147.0047247	2568.627664
7104	122.4584542	250.3371393	1172.484295	213.0384174	5356.530949
7105	294.306587	347.3876661	1150.988603	291.1571444	6595.879394
7106	334.7086211	442.0216653	1155.244941	252.5504535	6649.977023
7107	423.7701018	344.2056816	1155.268473	389.9194887	5880.690884
7108	466.9842026	393.7616337	1171.052212	544.3560854	5649.555348
7109	374.0084099	476.9685847	1136.322234	430.2467577	5974.39448
7110	306.4271973	362.1429924	828.0257433	358.3613841	6123.180675
7111	305.0804628	256.7011082	958.8824423	358.3613841	5108.675861
7112	376.6274464	213.7249215	974.925183	480.2525711	4755.321754
7113	348.1759658	149.2455708	971.5726834	511.4437263	5786.987289
7114	436.8652839	153.9349781	1100.02539	677.1637846	5918.172323
7115	455.1985387	151.5902744	986.1001818	640.2886666	5062.203031
7116	517.3311323	180.8990702	866.2914302	757.6185875	3741.210622
7117	597.5136147	232.8362246	1050.835798	974.3471448	3188.656912
7118	646.1664382	306.0218678	980.1401824	918.89692	4150.741484
7119	654.2752421	342.6146894	1152.111726	914.5135261	5403.003779
7120	569.9814879	326.7047669	1164.738716	771.4634872	5674.542974
7121	493.1404284	202.0014032	1143.894707	554.2297932	5240.348877
7122	752.9011841	198.4843477	1166.708446	774.3330409	6516.02099
7123	783.7802771	95.81602232	1072.055359	893.6924047	6625.858547
7124	887.1388503	125.2144128	825.9643583	1051.183242	6677.39296
7125	748.0763258	81.11682708	825.9643583	996.8522512	6719.557479
7126	748.0763258	170.3479038	914.8228239	914.5135261	6686.042108
7127	618.5965048	611.8569266	798.0782725	874.7674212	6678.313876
7128	698.0627832	877.1759127	693.9496106	994.6017405	6609.461234
7129	649.4099597	1202.52823	751.5407282	1060.877762	6797.159746
7130	405.4368469	1332.224558	786.39851	693.9252018	6642.25586
7131	279.4925078	1089.639244	703.042945	573.9772086	6258.637201
7132	327.9749488	882.5194766	573.5391729	593.7246241	5348.785478
7133	310.4674007	976.424835	666.6696075	537.7736136	3383.461983
7134	321.2412764	1032.96642	733.3540595	385.0802165	2715.752984
7135	333.3618867	1349.7686	731.8385038	415.7289408	1539.053077
7136	345.4824969	1339.66349	1075.761939	407.6634871	1273.918577
7137	267.3718976	1332.771544	1100.275553	464.1216636	1465.961965
7138	204.5789927	1360.11848	985.0521272	446.3776652	1133.015213
7139	190.4945139	1310.371491	1005.505637	473.8002081	1517.125743
7140	317.201073	1334.070635	1084.155308	569.0403548	1721.780856
7141	425.07962	1023.083665	1031.722194	784.3764789	1004.364316
7142	487.448498	1030.723417	974.5177317	795.8546938	727.8002404
7143	513.0621845	1181.006023	802.2611854	752.5901623	494.1757499
7144	459.1270934	1031.050784	870.5820955	717.391186	382.5443362
7145	327.9749488	1294.840189	657.1243448	570.6859727	189.4495668
7146	194.0156336	1044.841397	578.8743966	478.6394804	129.4486563
7147	114.4365807	1039.581965	947.5964988	345.4924872	292.4094676
7148	110.4256439	1054.218165	1053.905435	299.7364091	869.0615603
7149	154.5459483	919.9648919	1157.655123	361.221139	1904.508634
7150	148.1284495	726.8940592	1165.176396	514.7349623	1962.981523
7151	115.238768	483.6251407	1137.829198	356.9315067	1802.181078
7152	112.0300186	256.7011082	1164.783162	355.5016292	3075.875028
7153	106.4147072	180.8990702	1196.38954	355.5016292	4615.616083
7154	53.01355867	84.2113945	1083.146979	352.6418744	4580.689666
7155	86.63947648	33.89423559	968.6652897	362.6510164	4028.753567
7156	181.1048614	37.90079311	1101.874267	404.4373055	4676.737314
7157	136.0956392	56.93194134	963.9833362	324.0443256	5356.530949
7158	85.60483285	187.9331812	871.9763998	230.7243197	5635.367924
7159	91.97533483	114.3834268	874.7650083	183.1934575	5635.367924
7160	153.7437609	169.1755519	1044.830473	279.7181249	6521.173146
7161	139.3043886	248.746147	1079.395439	309.7455511	6812.01137
7162	270.0653665	153.9349781	1142.669226	423.7943946	6862.506893
7163	272.7588355	172.6926074	1114.725799	472.1871173	6884.784329
7164	204.5789927	288.5209531	1076.06524	288.2973895	6717.215005
7165	202.2315795	390.4333557	1075.080346	227.408213	6398.608945
7166	276.7990389	688.7502616	1145.999425	222.9867374	5534.676794
7167	249.179842	947.5419132	1089.61746	222.9867374	4298.869668
7168	202.2315795	686.9338903	1029.705536	261.1297182	2707.098554
7169	136.8978266	422.051997	1050.880447	281.1480023	1206.530011
7170	124.8650163	168.0032001	1057.938751	319.7546932	700.634602
7171	145.7218874	336.2507204	989.7340807	338.3431	373.2200394
7172	110.4256439	168.0032001	946.4260104	234.0404263	559.3732822
7173	124.0628289	35.89751435	911.3113587	197.563253	422.9496221
7174	205.7526992	26.38194023	751.5407282	198.6686219	379.4362373
7175	195.1893402	20.58778965	806.4440982	179.8773508	526.774516
7176	213.9686451	19.11143566	823.1757497	241.7780085	1071.752881
7177	89.22608554	20.83384865	947.5964988	158.875342	1926.435968
7178	119.2497048	16.65084567	947.5964988	294.0168993	2265.722593
7179	102.4037704	23.87784178	967.4948014	298.3065316	2205.141579
7180	105.6125198	4.101836737	944.0850336	261.1297182	3475.738069
7181	135.2934518	15.17449168	913.6523355	219.6706308	5348.785478
7182	164.6729696	46.41472784	848.2732269	213.0384174	6403.124162
7183	221.0108845	19.84961265	716.6829465	180.9827197	6389.57851
7184	107.2168945	15.42055068	710.6207236	113.4829679	6114.150239
7185	35.20547336	33.3934159	681.8251648	34.05382845	5936.913042
7186	29.73917775	40.40489156	781.8518428	32.55116424	6577.846852
7187	40.02867538	21.07990765	674.2473862	73.79659212	6036.863544
7188	125.6672036	26.88275992	445.7220312	180.9827197	4764.053358
7189	223.3582976	50.42128537	357.856352	299.7364091	2317.649177
7190	286.2261802	78.79590151	174.8679452	465.7347543	1077.879114
7191	311.8141351	89.62688748	174.8679452	503.2156366	1041.121715
7192	245.6587223	89.62688748	135.1300407	493.1572972	646.3033251
7193	264.6784287	131.6602933	95.75258458	552.5841752	367.0038416
7194	283.5327113	91.17417119	56.19216654	577.2684445	255.1122806
7195	415.9129926	60.43767917	158.7244215	962.3444214	264.4365774
7196	430.3176928	20.58778965	492.8807606	999.1027618	242.6798849
7197	571.4044704	27.8843993	806.4440982	1010.355315	673.4689636
7198	628.3270695	69.51219926	817.5985325	965.3451023	1882.581301
7199	629.9488303	191.4502367	951.1079639	932.0471019	2689.789693
7200	525.8690278	258.2921005	1098.143935	628.5556745	4011.326722
7201	547.2137665	126.7616965	1140.717122	657.0500838	5905.67851
7202	525.8690278	46.41472784	1088.896962	572.3315907	6668.023067
7203	439.4843203	31.39013714	1145.313486	518.0261982	6770.426823
7204	430.3176928	18.37325866	1088.976773	583.8509164	6822.407507
7205	486.0255155	53.9270232	1205.943012	547.6473214	6870.655259
7206	431.627211	16.89690467	1023.655561	436.6991207	6857.080039
7207	488.8714806	22.55626164	982.7111504	427.0205761	6822.407507
7208	518.7541149	13.45207869	963.9833362	427.0205761	6644.598334
7209	393.651183	3.628385457	1081.130321	418.9551224	6276.698071
7210	337.4020901	1.373828371	969.8357781	431.8598484	6258.637201
7211	383.1750374	2.79097854	844.090314	496.6331647	5955.653761
7212	329.3216833	13.69813769	695.4651663	446.3776652	5542.422266
7213	291.6131181	62.94177762	385.8667208	380.2409442	5573.404152
7214	380.556001	256.7011082	312.3249949	372.1754904	6195.424155
7215	401.5082923	648.2774089	310.7549481	306.8857963	6443.76112
7216	463.055648	456.9989164	313.8950417	345.4924872	6096.089369
7217	298.3467904	393.7616337	284.0641525	207.511573	5464.967551
7218	204.5789927	200.8290514	359.4263988	150.5708691	5961.900667
7219	145.7218874	103.5524409	445.7220312	100.6448483	6136.726327
7220	260.6382253	48.4180066	198.462326	205.3008352	6093.085701
7221	212.7949386	49.92046567	102.7855478	167.7182931	5662.049161
7222	116.0409554	36.89915373	52.67568493	59.09041067	6036.863544
7223	97.59064629	20.09567165	44.31905877	39.68881925	5961.900667
7224	101.6015831	56.93194134	77.29105616	30.67283397	6055.604263
7225	253.9045529	96.58966417	84.32401937	44.19681189	6658.653173
7226	303.7337283	55.42948227	107.1811498	40.06448531	6844.933789
7227	400.1987741	170.3479038	102.7855478	59.09041067	6868.511803
7228	414.6034743	55.93030196	64.98337055	111.3432813	6887.088421
7229	276.7990389	67.19127369	38.03086612	82.13009495	6830.644083
7230	272.7588355	72.60676668	16.74775254	116.3358834	6698.922496
7231	201.057873	120.5725617	24.00335944	108.4903659	6109.635022
7232	175.2363286	102.0051572	44.8027659	122.7549432	5116.421332
7233	99.195021	239.2001935	46.52184213	84.09091914	4046.180413
7234	94.38189688	110.5152176	58.82952774	114.1961968	3959.046187
7235	106.4147072	107.4206501	56.19216654	253.980331	4336.204742
7236	62.8426731	59.43603979	24.48706657	187.614933	4089.747525
7237	27.80989694	94.26873861	31.25896635	80.16927075	4098.460948
7238	20.85715407	136.3497006	46.73759441	97.79193283	4641.810896
7239	26.84525654	56.93194134	66.74161135	122.0417143	4220.448864
7240	17.26015439	52.42456413	81.68665816	84.58112519	4353.667951
7241	10.82341811	51.92374444	95.75258458	40.44015136	5843.209446
7242	5.295263731	34.89587497	189.7696594	22.17262702	5317.803592
7243	5.953384815	52.92538382	467.4875986	30.67283397	6218.000243
7244	5.36107584	37.39997342	858.0333569	24.52101159	6403.124162
7245	8.551628834	19.35749465	880.3422255	32.92683029	6389.57851
7246	16.50289129	19.60355365	823.1757497	50.20746875	6132.21111
7247	29.09608415	46.91554753	718.1985023	72.81618003	6096.089369
7248	39.38558177	135.1773488	910.1408703	87.52236148	6416.669815
7249	47.102705	200.8290514	1012.563941	84.09091914	6534.053533
7250	72.67178754	75.7013341	979.1996852	143.4385804	5768.24657
7251	112.0300186	186.7608294	831.5415754	193.1417775	5279.076234
7252	191.6682205	65.64398998	511.0187334	375.4016719	5630.814629
7253	267.3718976	88.85324563	469.3013959	447.990756	6030.616638
7254	358.9498416	32.89259621	454.7910176	554.2297932	5588.895095
7255	370.0798553	57.43276103	335.8756968	473.8002081	3880.625383
7256	374.0084099	67.96491555	594.8800679	483.4787526	3516.749663
7257	311.8141351	72.60676668	911.3113587	427.0205761	3706.356932
7258	266.0251631	45.41308846	1100.808458	381.8540349	4115.887793
7259	237.4427764	105.0997246	1077.360653	324.0443256	4115.887793
7260	124.8650163	79.56954337	725.7762809	225.1974752	4115.887793
7261	118.4475174	74.15405039	317.0351352	259.6998407	3688.930086
7262	159.9781433	93.49509676	200.945945	331.1937128	3209.162709
7263	177.5837417	101.2315153	112.4558722	316.8949383	4072.32068
7264	109.6234566	178.5543666	93.99434378	266.8492279	4598.152874
7265	73.18910935	413.731302	107.1811498	301.1662865	3455.232272
7266	62.32535129	548.6002994	137.6136597	302.5961639	2594.590956
7267	31.34691175	735.9759157	161.2080405	217.459893	2585.936525
7268	15.36699666	980.4133604	166.1752786	83.60071309	1970.290635
7269	16.31357552	1201.541138	143.8227073	49.08047059	2144.560565
7270	16.12425975	1134.411349	152.5153739	29.92150187	3034.863435
7271	38.74248817	1182.170889	243.2429357	76.24762236	4272.7294
7272	69.56785667	1332.566424	348.4360712	177.666613	4002.6133
7273	74.22375298	1332.634797	243.2429357	226.3028441	4159.454906
7274	79.91429291	1332.566424	346.8660244	221.8813685	3280.932998
7275	108.0190819	1303.667775	241.6728889	205.3008352	2759.025137
7276	209.2738189	1040.896823	132.6464216	312.605306	2534.009942
7277	141.7109507	478.6327237	64.10425015	219.6706308	2750.370707
7278	177.5837417	329.8867514	60.58776854	242.8833774	3393.714881
7279	154.5459483	247.1551548	85.20313977	263.9894731	3516.749663
7280	112.0300186	135.1773488	195.9787069	234.0404263	4133.314638
7281	71.1198221	162.1414409	243.2429357	213.0384174	4336.204742
7282	60.77338585	274.2020229	218.3312782	183.1934575	2369.57576
7283	59.22142042	514.0966846	194.7368974	197.563253	1524.434855
7284	55.60016773	478.6327237	299.7646205	208.6169419	1926.435968
7285	61.80802948	352.1606428	353.1462116	227.408213	2681.135262
7286	48.35766235	521.7641546	373.1701398	169.9290308	2490.737789
7287	38.74248817	723.2613166	498.3221524	133.4533762	1919.126857
7288	45.17342419	761.4051141	440.2806393	175.4558753	1004.364316
7289	50.94427142	640.609939	626.8914103	224.0921063	678.9020913
7290	71.63714392	672.4029198	689.4029434	238.4619019	1133.015213
7291	66.9812476	786.8343125	810.6270111	243.9887463	1846.035745
7292	41.63640938	792.2834265	832.9358797	118.47557	3270.6801
7293	30.70381815	850.4328007	955.7899175	101.3580772	3706.356932
7294	34.88392656	752.3232576	1023.655561	95.65224623	5619.876981
7295	38.09939457	433.7009702	1042.813814	149.1444113	6508.292758
7296	48.87498417	166.8308483	1017.605586	329.7638353	6357.971987
7297	63.87731673	143.3838116	1156.119388	402.8242148	6290.243724
7298	45.49497099	116.7043524	1172.270292	362.4969459	5936.913042
7299	42.27950298	109.7415757	1168.633729	397.9849425	5488.203965
7300	56.11748954	65.64398998	1133.978631	397.9849425	4982.343468
7301	45.49497099	62.94177762	1160.932596	373.7885812	4237.875709
7302	46.78115819	46.91554753	1175.37222	386.6933072	5155.14869
7303	26.52370974	39.40325218	1207.354809	311.1754286	4255.302555
7304	14.23110202	36.39833404	1118.576366	227.408213	2092.633981
7305	14.04178625	199.6566995	1200.947713	180.9827197	2291.685885
7306	14.04178625	461.9913335	1100.808458	137.7327494	2239.759301
7307	7.415734196	481.9610017	1097.078125	69.38473769	2014.145302
7308	4.966203189	339.4327049	1059.955409	52.46146507	1175.898845
7309	5.229451623	266.2470617	577.0959887	58.60020462	782.1315173
7310	5.032015298	234.4272168	334.30565	56.14917438	345.2471492
7311	5.953384815	158.6243854	342.155884	68.40432559	357.6795449
7312	6.658471105	152.7626263	387.6805181	103.4977638	295.5175665
7313	5.36107584	102.0051572	240.1028421	51.33446691	304.8418633
7314	5.492700056	46.91554753	108.0602702	35.55649267	570.2395375
7315	5.36107584	80.34318522	101.027307	45.32381006	1034.995482
7316	17.82810171	348.8298802	162.44985	77.71824051	1992.217968
7317	19.15331212	539.015962	290.3443397	56.63938043	3075.875028
7318	16.12425975	734.1595444	356.2863052	66.4435014	4493.373622
7319	18.01741748	919.9648919	614.4425549	82.62030099	6394.093727
7320	32.95464576	1245.206169	769.727397	147.0047247	6717.215005
7321	64.39463854	1285.766125	781.8518428	165.5075553	6600.091341
7322	56.11748954	1331.677572	823.1757497	129.8872319	6629.368402
7323	90.37096012	1332.90829	841.3017054	249.6906987	6588.151162
7324	72.67178754	1188.708948	569.9823571	237.356533	6686.042108
7325	116.0409554	812.9924439	684.8562763	294.0168993	6733.612318
7326	224.5320042	895.004654	807.8384025	436.6991207	6801.615234
7327	255.2512874	925.3135143	405.8184909	378.6278534	6733.612318
7328	264.6784287	737.7922871	233.8226549	362.6510164	6728.927372
7329	146.5240748	743.241401	111.5767518	249.6906987	6778.119311
7330	113.6343933	560.1015044	109.818511	220.7759997	6668.023067
7331	104.0081451	333.0687359	156.2408024	193.1417775	6726.584899
7332	136.0956392	179.7267184	128.9209931	229.6189508	6513.444913
7333	130.4803277	239.2001935	68.49985215	219.6706308	6321.850246
7334	203.4052861	158.6243854	34.16120911	256.8400859	6430.215467
7335	299.6935249	137.5220525	24.48706657	286.8675121	6523.749223
7336	291.6131181	104.3260827	38.99828038	207.511573	6614.146181
7337	283.5327113	112.0625013	46.73759441	235.1457952	6653.968227
7338	292.9598525	102.0051572	87.84050097	271.1388603	6678.313876
7339	340.095559	320.340798	96.63170498	359.7912616	6696.132746
7340	284.8794457	694.1993755	91.35698258	344.0626097	6874.388192
7341	375.3179281	777.752456	101.027307	427.0205761	6832.073054
7342	346.8292314	837.9526817	74.65369496	329.7638353	6871.417867
7343	252.5578184	579.2701793	39.96569463	182.0880886	6705.502639
7344	374.0084099	357.1505753	36.57974474	221.8813685	6564.966464
7345	532.9839407	294.8849221	38.51457325	404.4373055	6439.245903
7346	565.7125401	498.7617447	44.31905877	439.9253022	6660.995647
7347	550.0597317	706.9139747	102.7855478	580.5596805	6880.328842
7348	523.0230626	909.2676471	241.6728889	613.4720396	6833.455757
7349	348.1759658	1309.497094	674.2473862	377.0147627	6668.614194
7350	276.7990389	1276.910868	923.0162426	339.7729774	6883.299167
7351	303.7337283	1330.69883	1160.985322	344.0626097	6768.749418
7352	222.1845911	1282.289664	1192.622215	319.7546932	6773.397147
7353	256.5980218	1065.724182	925.3572194	362.4969459	6721.899952
7354	175.2363286	805.8609473	693.9496106	367.3362181	6657.705255
7355	143.3153254	714.17946	309.1849013	335.4833451	6267.667636
7356	140.106576	891.4389058	279.3540121	309.7455511	5565.658681
7357	134.4912645	1191.670222	183.5606118	341.2028548	4903.759029
7358	144.1175127	1340.660706	140.0972787	288.2973895	3147.645318
7359	124.0628289	1184.760581	141.3390882	195.3525152	2421.502344
7360	132.0847024	1035.637392	113.3349926	155.5592353	2655.17197
7361	87.6741201	1319.11547	111.5767518	123.4681721	3680.216664
7362	129.6781404	1347.284629	89.59874177	120.6152566	2283.031454
7363	255.2512874	1255.885241	128.9209931	235.1457952	1084.005347
7364	380.556001	1296.633121	282.4941057	372.1754904	1335.180909
7365	408.0558833	1319.941237	460.2324095	344.0626097	2386.884622
7366	432.9367292	1332.771544	750.0251725	319.7546932	3403.96778
7367	442.1033567	1267.826144	983.8816388	383.4671257	4991.075073
7368	440.7938385	1166.005841	1160.932596	431.8598484	4554.494852
7369	530.1379755	1260.806152	1183.620526	498.2787827	5240.348877
7370	548.6367491	1319.698402	1190.714423	444.7645745	6061.85117
7371	495.9863935	1198.579863	1074.072017	472.1871173	5017.269886
7372	464.3651662	1321.155731	932.3801497	519.6718161	3568.014155
7373	547.2137665	1242.258464	681.8251648	559.166647	2378.230191
7374	811.7422011	1336.258578	616.2209628	683.8683515	2881.069957
7375	828.3016336	1308.622696	407.6322882	673.8115011	4002.6133
7376	646.1664382	1310.080025	194.7368974	537.7736136	2983.598942
7377	497.4093761	1035.637392	100.1481866	427.0205761	3045.116333
7378	525.8690278	1054.218165	61.46688894	420.5682131	3260.427201
7379	402.8178105	937.7936332	83.44489897	325.474203	4606.884479
7380	417.2225108	527.5147571	50.03832373	349.7821195	3609.025749
7381	384.4845556	350.5696506	57.95040734	373.7885812	1992.217968
7382	370.0798553	783.2015699	49.15920333	271.1388603	1875.27219
7383	309.1206662	875.3930385	80.80753776	161.0860797	2205.141579
7384	322.5880109	852.2156748	147.5481358	134.879834	2300.340316
7385	224.5320042	980.4133604	138.8554692	107.777137	2308.994746
7386	208.1001123	809.4266956	73.77457456	109.2035947	2881.069957
7387	340.095559	868.261542	81.68665816	107.777137	3455.232272
7388	252.5578184	1069.559521	146.3063263	76.73782841	3697.643509
7389	257.9447563	1323.527101	173.6261357	43.82114584	4571.958061
7390	317.201073	1335.18116	138.8554692	47.20214032	5162.894161
7391	342.789028	1339.832716	181.0769928	61.05123486	5279.076234
7392	413.2939561	1040.896823	343.7259308	134.879834	5743.258944
7393	453.8890205	1289.666121	476.556585	195.3525152	6580.422929
7394	376.6274464	1309.78856	187.2860403	134.1666051	6686.762853
7395	326.6282143	1295.126115	100.1481866	98.5051617	6619.064092
7396	297.000056	1105.356018	46.52184213	114.1961968	6380.548075
7397	311.8141351	1098.963786	49.15920333	121.3284855	6118.665457
7398	272.7588355	1364.258431	142.5808978	132.0269185	6613.911937
7399	233.9216567	1089.639244	304.4747609	98.5051617	6771.091891
7400	255.2512874	1348.526615	460.2324095	97.07870397	6861.36695
7401	230.400537	1249.886164	552.198278	60.56102881	6817.95202
7402	376.6274464	857.5642972	571.760765	91.93421592	6652.5531
7403	398.8892559	705.0976034	501.949747	104.2109926	6362.487204
7404	211.621232	663.3210632	476.556585	44.57247795	5627.622453
7405	159.9781433	743.241401	443.9082339	47.95347243	5077.693975
7406	205.7526992	779.5688273	503.7635443	64.4826772	4685.468918
7407	246.8324288	946.2270553	357.856352	62.52185301	3475.738069
7408	202.2315795	969.8944973	387.6805181	68.40432559	2741.716276
7409	248.0061354	971.2093552	378.6115317	85.56153729	3610.509283
7410	464.3651662	1073.39486	295.0544801	173.2451375	5015.730202
7411	584.5395284	1238.966176	280.9240589	208.6169419	5768.24657
7412	770.2706739	1151.199468	213.3640402	246.8309438	5069.948503
7413	818.5165144	583.1039143	240.1028421	137.0195206	4563.226457
7414	790.5350787	385.4409386	214.6058497	106.3506792	4081.034103
7415	775.0955322	301.248891	135.1300407	187.614933	2179.178287
7416	742.2864959	342.6146894	166.1752786	226.3028441	1531.743966
7417	654.2752421	342.6146894	310.7549481	253.980331	1444.034632
7418	550.0597317	562.0183719	674.2473862	241.7780085	2799.04677
7419	681.8451754	623.3581316	715.1673908	342.6327323	5062.203031
7420	945.6137561	577.3533118	746.9940611	501.5700186	4912.490633
