NAME MPTSPs_50_3
COOMENT 
TYPE MPTSPs
DIMENSION 56
N_PATH 3
34 34 0
34 35 4213
34 36 2591
34 37 5089
34 38 3234
34 39 3723
34 40 4491
34 41 3123
34 42 3226
34 43 1942
34 44 1611
34 45 5185
34 46 2679
34 47 5582
34 48 3494
34 49 5795
34 50 4185
34 51 5428
34 52 6631
34 53 5012
34 54 4792
34 55 5961
34 56 7195
35 1 2166
35 2 2064
35 3 2737
35 4 1767
35 5 2300
35 6 2003
35 7 1932
35 8 1951
35 9 1483
35 10 1655
35 11 1987
35 12 1573
35 13 3030
35 14 1686
35 15 2924
35 16 2549
35 17 1198
35 18 2817
35 19 3260
35 20 713
35 21 1291
35 22 1322
35 23 2687
35 24 2220
35 25 3495
35 26 540
35 27 1290
35 28 2941
35 29 3332
35 30 1777
35 31 3147
35 32 437
35 33 2729
35 34 4213
35 35 0
35 36 3361
35 37 1711
35 38 3283
35 39 3407
35 40 1225
35 41 5256
35 42 4570
35 43 5489
35 44 6161
35 45 2026
35 46 5934
35 47 3165
35 48 6170
35 49 3205
35 50 3926
35 51 4758
35 52 3260
35 53 5684
35 54 5548
35 55 4304
35 56 3465
36 1 2423
36 2 1903
36 3 2028
36 4 1995
36 5 2003
36 6 2060
36 7 1684
36 8 2352
36 9 1892
36 10 2099
36 11 3065
36 12 2443
36 13 2366
36 14 2905
36 15 1633
36 16 3260
36 17 1736
36 18 1015
36 19 1667
36 20 2379
36 21 3133
36 22 3237
36 23 3033
36 24 1433
36 25 2096
36 26 2883
36 27 3542
36 28 629
36 29 412
36 30 1473
36 31 1079
36 32 3559
36 33 3657
36 34 2591
36 35 3361
36 36 0
36 37 5023
36 38 4201
36 39 4957
36 40 4759
36 41 2321
36 42 5683
36 43 3506
36 44 3274
36 45 4525
36 46 5197
36 47 5277
36 48 2863
36 49 5691
36 50 5770
36 51 2819
36 52 4026
36 53 2853
36 54 6421
36 55 6410
36 56 4970
37 1 2851
37 2 3218
37 3 3721
37 4 3064
37 5 3183
37 6 2707
37 7 3315
37 8 2837
37 9 3384
37 10 2778
37 11 2791
37 12 2772
37 13 3476
37 14 2348
37 15 4176
37 16 2934
37 17 3095
37 18 4075
37 19 4220
37 20 2485
37 21 1862
37 22 1934
37 23 3171
37 24 3559
37 25 4335
37 26 1850
37 27 1527
37 28 4531
37 29 5034
37 30 4300
37 31 5454
37 32 1595
37 33 3407
37 34 5089
37 35 1711
37 36 5023
37 37 0
37 38 2654
37 39 2471
37 40 810
37 41 7274
37 42 3989
37 43 7357
37 44 6150
37 45 637
37 46 5565
37 47 1351
37 48 8075
37 49 1191
37 50 3890
37 51 6994
37 52 5733
37 53 7937
37 54 4252
37 55 2724
37 56 2542
38 1 3178
38 2 3862
38 3 3290
38 4 2969
38 5 3177
38 6 2835
38 7 3399
38 8 2877
38 9 4330
38 10 3285
38 11 2686
38 12 3414
38 13 2958
38 14 2261
38 15 3464
38 16 2054
38 17 3481
38 18 3409
38 19 3398
38 20 3253
38 21 2281
38 22 2256
38 23 1944
38 24 4340
38 25 3813
38 26 2978
38 27 2299
38 28 4584
38 29 5331
38 30 4341
38 31 4145
38 32 3561
38 33 1616
38 34 3234
38 35 3283
38 36 4201
38 37 2654
38 38 0
38 39 359
38 40 2841
38 41 6296
38 42 1440
38 43 5551
38 44 5816
38 45 2357
38 46 3094
38 47 2781
38 48 7950
38 49 2502
38 50 1139
38 51 6976
38 52 7338
38 53 7323
38 54 1464
38 55 2086
38 56 5633
39 1 3315
39 2 3348
39 3 3190
39 4 3286
39 5 2831
39 6 2946
39 7 3578
39 8 3078
39 9 3619
39 10 3238
39 11 2803
39 12 3951
39 13 2852
39 14 2970
39 15 3677
39 16 2000
39 17 3497
39 18 4043
39 19 3610
39 20 3107
39 21 2113
39 22 2317
39 23 2071
39 24 4505
39 25 4664
39 26 2820
39 27 2033
39 28 4557
39 29 4934
39 30 5037
39 31 3628
39 32 2675
39 33 1596
39 34 3723
39 35 3407
39 36 4957
39 37 2471
39 38 359
39 39 0
39 40 3816
39 41 6230
39 42 1579
39 43 6360
39 44 5574
39 45 2105
39 46 4120
39 47 2298
39 48 7774
39 49 2873
39 50 1478
39 51 7725
39 52 6497
39 53 7633
39 54 1658
39 55 1819
39 56 5714
40 1 3165
40 2 3752
40 3 3732
40 4 2947
40 5 3240
40 6 2957
40 7 3186
40 8 3136
40 9 2980
40 10 2947
40 11 3001
40 12 2429
40 13 4245
40 14 2299
40 15 4807
40 16 3303
40 17 2753
40 18 3977
40 19 4092
40 20 1847
40 21 2096
40 22 1992
40 23 3514
40 24 3086
40 25 5053
40 26 1547
40 27 1619
40 28 4409
40 29 4239
40 30 3063
40 31 4858
40 32 1453
40 33 3417
40 34 4491
40 35 1225
40 36 4759
40 37 810
40 38 2841
40 39 3816
40 40 0
40 41 5433
40 42 5062
40 43 6149
40 44 7037
40 45 1512
40 46 6751
40 47 2256
40 48 8153
40 49 1741
40 50 4645
40 51 6500
40 52 4121
40 53 7811
40 54 4675
40 55 2993
40 56 2752
41 1 3640
41 2 3372
41 3 2816
41 4 3723
41 5 3366
41 6 4442
41 7 3365
41 8 3825
41 9 3989
41 10 3923
41 11 3861
41 12 4373
41 13 3147
41 14 4180
41 15 2933
41 16 3981
41 17 3714
41 18 2772
41 19 2581
41 20 4147
41 21 4940
41 22 4687
41 23 4640
41 24 3266
41 25 2684
41 26 4786
41 27 4850
41 28 2044
41 29 2198
41 30 3619
41 31 1785
41 32 5896
41 33 4951
41 34 3123
41 35 5256
41 36 2321
41 37 7274
41 38 6296
41 39 6230
41 40 5433
41 41 0
41 42 7527
41 43 1895
41 44 3240
41 45 7607
41 46 6048
41 47 8270
41 48 853
41 49 7427
41 50 7170
41 51 4082
41 52 6066
41 53 1533
41 54 7332
41 55 7866
41 56 8312
42 1 3372
42 2 4104
42 3 3592
42 4 3305
42 5 3487
42 6 2816
42 7 3941
42 8 3872
42 9 4415
42 10 3692
42 11 3674
42 12 4224
42 13 3160
42 14 2946
42 15 4715
42 16 2592
42 17 4657
42 18 5785
42 19 4481
42 20 4073
42 21 3520
42 22 3210
42 23 2019
42 24 5301
42 25 4435
42 26 4419
42 27 3257
42 28 4821
42 29 5147
42 30 5268
42 31 3954
42 32 3631
42 33 2074
42 34 3226
42 35 4570
42 36 5683
42 37 3989
42 38 1440
42 39 1579
42 40 5062
42 41 7527
42 42 0
42 43 4980
42 44 4097
42 45 4020
42 46 1919
42 47 3658
42 48 7054
42 49 4212
42 50 1362
42 51 8237
42 52 8788
42 53 7625
42 54 1608
42 55 3087
42 56 6969
43 1 3212
43 2 3707
43 3 3414
43 4 4617
43 5 3878
43 6 4011
43 7 4071
43 8 3912
43 9 3410
43 10 4078
43 11 4233
43 12 4512
43 13 3326
43 14 4377
43 15 3158
43 16 4306
43 17 4206
43 18 2755
43 19 2415
43 20 4174
43 21 4946
43 22 4444
43 23 3846
43 24 3609
43 25 1956
43 26 4587
43 27 4773
43 28 2564
43 29 2976
43 30 4430
43 31 2232
43 32 5570
43 33 5016
43 34 1942
43 35 5489
43 36 3506
43 37 7357
43 38 5551
43 39 6360
43 40 6149
43 41 1895
43 42 4980
43 43 0
43 44 1838
43 45 6586
43 46 4178
43 47 6736
43 48 1303
43 49 7959
43 50 6583
43 51 4915
43 52 6100
43 53 3515
43 54 6400
43 55 8975
43 56 8548
44 1 3622
44 2 3421
44 3 3268
44 4 4047
44 5 3466
44 6 3623
44 7 3824
44 8 3997
44 9 4150
44 10 4649
44 11 3399
44 12 4437
44 13 3093
44 14 4168
44 15 2897
44 16 3105
44 17 4486
44 18 3537
44 19 2670
44 20 4816
44 21 5084
44 22 4883
44 23 3923
44 24 5116
44 25 2652
44 26 5630
44 27 4219
44 28 3190
44 29 3533
44 30 4797
44 31 3012
44 32 5785
44 33 4162
44 34 1611
44 35 6161
44 36 3274
44 37 6150
44 38 5816
44 39 5574
44 40 7037
44 41 3240
44 42 4097
44 43 1838
44 44 0
44 45 6743
44 46 3066
44 47 6935
44 48 3200
44 49 6569
44 50 5529
44 51 6761
44 52 7572
44 53 4790
44 54 5858
44 55 7957
44 56 8195
45 1 3199
45 2 3495
45 3 3994
45 4 4025
45 5 3777
45 6 3567
45 7 3763
45 8 3194
45 9 3917
45 10 3589
45 11 3814
45 12 3291
45 13 3952
45 14 2488
45 15 4868
45 16 3115
45 17 3455
45 18 5017
45 19 4372
45 20 3385
45 21 2135
45 22 2430
45 23 3778
45 24 3583
45 25 5212
45 26 2337
45 27 2186
45 28 4815
45 29 5385
45 30 4008
45 31 5802
45 32 2135
45 33 3052
45 34 5185
45 35 2026
45 36 4525
45 37 637
45 38 2357
45 39 2105
45 40 1512
45 41 7607
45 42 4020
45 43 6586
45 44 6743
45 45 0
45 46 5947
45 47 601
45 48 6942
45 49 518
45 50 3342
45 51 6267
45 52 6221
45 53 8083
45 54 2844
45 55 1999
45 56 2749
46 1 3758
46 2 4517
46 3 3254
46 4 4423
46 5 4271
46 6 4264
46 7 4320
46 8 3831
46 9 5127
46 10 4667
46 11 3363
46 12 5449
46 13 3680
46 14 3779
46 15 5147
46 16 3497
46 17 4739
46 18 4539
46 19 4075
46 20 5044
46 21 3858
46 22 4228
46 23 3009
46 24 5531
46 25 3855
46 26 4934
46 27 5308
46 28 4915
46 29 6100
46 30 6631
46 31 4707
46 32 4919
46 33 2771
46 34 2679
46 35 5934
46 36 5197
46 37 5565
46 38 3094
46 39 4120
46 40 6751
46 41 6048
46 42 1919
46 43 4178
46 44 3066
46 45 5947
46 46 0
46 47 6130
46 48 5773
46 49 5477
46 50 3462
46 51 8964
46 52 10172
46 53 6945
46 54 3677
46 55 5995
46 56 8411
47 1 5290
47 2 3708
47 3 5466
47 4 4248
47 5 3727
47 6 3474
47 7 4111
47 8 3815
47 9 4282
47 10 4521
47 11 4290
47 12 4413
47 13 4997
47 14 3817
47 15 5569
47 16 3301
47 17 3666
47 18 5069
47 19 4951
47 20 3583
47 21 3039
47 22 2799
47 23 4074
47 24 5464
47 25 6275
47 26 3500
47 27 2838
47 28 5007
47 29 6222
47 30 5251
47 31 6208
47 32 2609
47 33 3296
47 34 5582
47 35 3165
47 36 5277
47 37 1351
47 38 2781
47 39 2298
47 40 2256
47 41 8270
47 42 3658
47 43 6736
47 44 6935
47 45 601
47 46 6130
47 47 0
47 48 9455
47 49 291
47 50 3068
47 51 7398
47 52 7205
47 53 9038
47 54 3446
47 55 1577
47 56 4092
48 1 3812
48 2 4416
48 3 3856
48 4 3443
48 5 4416
48 6 5355
48 7 4088
48 8 5872
48 9 5120
48 10 4382
48 11 4565
48 12 4275
48 13 4279
48 14 4504
48 15 3458
48 16 4769
48 17 4431
48 18 3463
48 19 3113
48 20 5160
48 21 6318
48 22 5973
48 23 4835
48 24 3868
48 25 2944
48 26 5161
48 27 5555
48 28 2833
48 29 2845
48 30 4658
48 31 2444
48 32 5389
48 33 6025
48 34 3494
48 35 6170
48 36 2863
48 37 8075
48 38 7950
48 39 7774
48 40 8153
48 41 853
48 42 7054
48 43 1303
48 44 3200
48 45 6942
48 46 5773
48 47 9455
48 48 0
48 49 8791
48 50 7782
48 51 4476
48 52 6426
48 53 1857
48 54 7797
48 55 9502
48 56 8411
49 1 3690
49 2 4048
49 3 4778
49 4 4214
49 5 3912
49 6 3994
49 7 4136
49 8 4147
49 9 4702
49 10 3421
49 11 3383
49 12 3879
49 13 4869
49 14 3947
49 15 5187
49 16 3741
49 17 3971
49 18 5045
49 19 5459
49 20 3248
49 21 2935
49 22 2955
49 23 3786
49 24 4801
49 25 6021
49 26 3164
49 27 2312
49 28 5696
49 29 5783
49 30 4790
49 31 5276
49 32 2566
49 33 3591
49 34 5795
49 35 3205
49 36 5691
49 37 1191
49 38 2502
49 39 2873
49 40 1741
49 41 7427
49 42 4212
49 43 7959
49 44 6569
49 45 518
49 46 5477
49 47 291
49 48 8791
49 49 0
49 50 3766
49 51 8357
49 52 5721
49 53 8992
49 54 3995
49 55 1977
49 56 2972
50 1 4120
50 2 4758
50 3 4711
50 4 3863
50 5 4107
50 6 3980
50 7 4408
50 8 5164
50 9 3920
50 10 3848
50 11 3216
50 12 4720
50 13 3485
50 14 3994
50 15 4540
50 16 2523
50 17 4420
50 18 4619
50 19 4198
50 20 4715
50 21 3247
50 22 3273
50 23 3076
50 24 4947
50 25 4743
50 26 6092
50 27 2781
50 28 5800
50 29 7139
50 30 6269
50 31 6877
50 32 4295
50 33 2345
50 34 4185
50 35 3926
50 36 5770
50 37 3890
50 38 1139
50 39 1478
50 40 4645
50 41 7170
50 42 1362
50 43 6583
50 44 5529
50 45 3342
50 46 3462
50 47 3068
50 48 7782
50 49 3766
50 50 0
50 51 8780
50 52 8637
50 53 8713
50 54 597
50 55 1946
50 56 6319
51 1 6124
51 2 4024
51 3 4717
51 4 4981
51 5 5861
51 6 4930
51 7 4853
51 8 4968
51 9 4548
51 10 4285
51 11 4622
51 12 3816
51 13 4498
51 14 5286
51 15 4139
51 16 4819
51 17 4262
51 18 3796
51 19 4709
51 20 4318
51 21 5335
51 22 5331
51 23 5550
51 24 3076
51 25 4244
51 26 5169
51 27 6423
51 28 3403
51 29 2807
51 30 3526
51 31 3578
51 32 4669
51 33 6680
51 34 5428
51 35 4758
51 36 2819
51 37 6994
51 38 6976
51 39 7725
51 40 6500
51 41 4082
51 42 8237
51 43 4915
51 44 6761
51 45 6267
51 46 8964
51 47 7398
51 48 4476
51 49 8357
51 50 8780
51 51 0
51 52 2588
51 53 2837
51 54 10191
51 55 9163
51 56 6666
52 1 5392
52 2 4514
52 3 4343
52 4 4113
52 5 4845
52 6 4908
52 7 4204
52 8 4697
52 9 4735
52 10 5199
52 11 4927
52 12 4464
52 13 5664
52 14 4355
52 15 4393
52 16 5296
52 17 4091
52 18 4503
52 19 5125
52 20 3379
52 21 4172
52 22 4633
52 23 5719
52 24 4428
52 25 5769
52 26 3842
52 27 4361
52 28 4601
52 29 3663
52 30 3126
52 31 4788
52 32 3691
52 33 6950
52 34 6631
52 35 3260
52 36 4026
52 37 5733
52 38 7338
52 39 6497
52 40 4121
52 41 6066
52 42 8788
52 43 6100
52 44 7572
52 45 6221
52 46 10172
52 47 7205
52 48 6426
52 49 5721
52 50 8637
52 51 2588
52 52 0
52 53 6448
52 54 8034
52 55 7092
52 56 3699
53 1 4894
53 2 3867
53 3 4448
53 4 4639
53 5 5034
53 6 5184
53 7 4658
53 8 4652
53 9 4306
53 10 4641
53 11 5951
53 12 4282
53 13 4650
53 14 5857
53 15 3973
53 16 5279
53 17 4615
53 18 3635
53 19 4350
53 20 4892
53 21 5114
53 22 6438
53 23 5428
53 24 4629
53 25 4367
53 26 5683
53 27 5990
53 28 3507
53 29 3300
53 30 4070
53 31 3289
53 32 6472
53 33 7112
53 34 5012
53 35 5684
53 36 2853
53 37 7937
53 38 7323
53 39 7633
53 40 7811
53 41 1533
53 42 7625
53 43 3515
53 44 4790
53 45 8083
53 46 6945
53 47 9038
53 48 1857
53 49 8992
53 50 8713
53 51 2837
53 52 6448
53 53 0
53 54 8902
53 55 7838
53 56 8330
54 1 5007
54 2 4503
54 3 4844
54 4 4426
54 5 4968
54 6 4135
54 7 5073
54 8 5157
54 9 5292
54 10 5157
54 11 4762
54 12 5791
54 13 4640
54 14 4196
54 15 4943
54 16 3574
54 17 5751
54 18 6669
54 19 5617
54 20 5438
54 21 4211
54 22 3693
54 23 4187
54 24 6085
54 25 5231
54 26 4814
54 27 4283
54 28 7841
54 29 6757
54 30 6433
54 31 6113
54 32 5353
54 33 3153
54 34 4792
54 35 5548
54 36 6421
54 37 4252
54 38 1464
54 39 1658
54 40 4675
54 41 7332
54 42 1608
54 43 6400
54 44 5858
54 45 2844
54 46 3677
54 47 3446
54 48 7797
54 49 3995
54 50 597
54 51 10191
54 52 8034
54 53 8902
54 54 0
54 55 1764
54 56 6720
55 1 3977
55 2 5389
55 3 4730
55 4 5074
55 5 4798
55 6 4958
55 7 4655
55 8 4503
55 9 4160
55 10 4981
55 11 4238
55 12 5391
55 13 5132
55 14 3773
55 15 5573
55 16 3825
55 17 4874
55 18 6031
55 19 5153
55 20 5082
55 21 3557
55 22 3347
55 23 3964
55 24 5232
55 25 5819
55 26 4280
55 27 3307
55 28 7211
55 29 6240
55 30 5098
55 31 6153
55 32 4026
55 33 3387
55 34 5961
55 35 4304
55 36 6410
55 37 2724
55 38 2086
55 39 1819
55 40 2993
55 41 7866
55 42 3087
55 43 8975
55 44 7957
55 45 1999
55 46 5995
55 47 1577
55 48 9502
55 49 1977
55 50 1946
55 51 9163
55 52 7092
55 53 7838
55 54 1764
55 55 0
55 56 5198
56 1 4958
56 2 5176
56 3 6870
56 4 4758
56 5 5104
56 6 5102
56 7 5138
56 8 4936
56 9 4522
56 10 4456
56 11 5484
56 12 5428
56 13 6125
56 14 4337
56 15 6913
56 16 5881
56 17 5299
56 18 5601
56 19 6108
56 20 4021
56 21 4728
56 22 4432
56 23 5869
56 24 5145
56 25 6811
56 26 3430
56 27 4229
56 28 6591
56 29 5796
56 30 4061
56 31 6300
56 32 3926
56 33 5995
56 34 7195
56 35 3465
56 36 4970
56 37 2542
56 38 5633
56 39 5714
56 40 2752
56 41 8312
56 42 6969
56 43 8548
56 44 8195
56 45 2749
56 46 8411
56 47 4092
56 48 8411
56 49 2972
56 50 6319
56 51 6666
56 52 3699
56 53 8330
56 54 6720
56 55 5198
56 56 0
EOF
